Device_id,Component,Timestamp(us),Total Reserved(MB),Device
0,TUNE,1773307480213395.860	,0.0,NPU:0
0,TUNE,1773307480233404.210	,0.0,NPU:0
0,TUNE,1773307480253381.810	,0.0,NPU:0
0,TUNE,1773307480273387.780	,0.0,NPU:0
0,TUNE,1773307480286801.250	,0.0,NPU:0
0,HSS,1773307480213395.860	,0.0,NPU:0
0,HSS,1773307480233404.210	,0.0,NPU:0
0,HSS,1773307480253381.810	,0.0,NPU:0
0,HSS,1773307480273387.780	,0.0,NPU:0
0,HSS,1773307480286801.250	,0.0,NPU:0
0,FFTS,1773307480213395.860	,0.0,NPU:0
0,FFTS,1773307480233404.210	,0.0,NPU:0
0,FFTS,1773307480253381.810	,0.0,NPU:0
0,FFTS,1773307480273387.780	,0.0,NPU:0
0,FFTS,1773307480286801.250	,0.0,NPU:0
0,OP,1773307480213395.860	,0.0,NPU:0
0,OP,1773307480233404.210	,0.0,NPU:0
0,OP,1773307480253381.810	,0.0,NPU:0
0,OP,1773307480273387.780	,0.0,NPU:0
0,OP,1773307480286801.250	,0.0,NPU:0
0,UDF,1773307480213395.860	,0.0,NPU:0
0,UDF,1773307480233404.210	,0.0,NPU:0
0,UDF,1773307480253381.810	,0.0,NPU:0
0,UDF,1773307480273387.780	,0.0,NPU:0
0,UDF,1773307480286801.250	,0.0,NPU:0
0,HICAID,1773307480213395.860	,0.0,NPU:0
0,HICAID,1773307480233404.210	,0.0,NPU:0
0,HICAID,1773307480253381.810	,0.0,NPU:0
0,HICAID,1773307480273387.780	,0.0,NPU:0
0,HICAID,1773307480286801.250	,0.0,NPU:0
0,TSYNC,1773307480213395.860	,0.0,NPU:0
0,TSYNC,1773307480233404.210	,0.0,NPU:0
0,TSYNC,1773307480253381.810	,0.0,NPU:0
0,TSYNC,1773307480273387.780	,0.0,NPU:0
0,TSYNC,1773307480286801.250	,0.0,NPU:0
0,AUDIO,1773307480213395.860	,0.0,NPU:0
0,AUDIO,1773307480233404.210	,0.0,NPU:0
0,AUDIO,1773307480253381.810	,0.0,NPU:0
0,AUDIO,1773307480273387.780	,0.0,NPU:0
0,AUDIO,1773307480286801.250	,0.0,NPU:0
0,TPRT,1773307480213395.860	,0.0,NPU:0
0,TPRT,1773307480233404.210	,0.0,NPU:0
0,TPRT,1773307480253381.810	,0.0,NPU:0
0,TPRT,1773307480273387.780	,0.0,NPU:0
0,TPRT,1773307480286801.250	,0.0,NPU:0
0,ASCENDCKERNEL,1773307480213395.860	,0.0,NPU:0
0,ASCENDCKERNEL,1773307480233404.210	,0.0,NPU:0
0,ASCENDCKERNEL,1773307480253381.810	,0.0,NPU:0
0,ASCENDCKERNEL,1773307480273387.780	,0.0,NPU:0
0,ASCENDCKERNEL,1773307480286801.250	,0.0,NPU:0
0,ASYS,1773307480213395.860	,0.0,NPU:0
0,ASYS,1773307480233404.210	,0.0,NPU:0
0,ASYS,1773307480253381.810	,0.0,NPU:0
0,ASYS,1773307480273387.780	,0.0,NPU:0
0,ASYS,1773307480286801.250	,0.0,NPU:0
0,ATRACE,1773307480213395.860	,0.0,NPU:0
0,ATRACE,1773307480233404.210	,0.0,NPU:0
0,ATRACE,1773307480253381.810	,0.0,NPU:0
0,ATRACE,1773307480273387.780	,0.0,NPU:0
0,ATRACE,1773307480286801.250	,0.0,NPU:0
0,RTC,1773307480213395.860	,0.0,NPU:0
0,RTC,1773307480233404.210	,0.0,NPU:0
0,RTC,1773307480253381.810	,0.0,NPU:0
0,RTC,1773307480273387.780	,0.0,NPU:0
0,RTC,1773307480286801.250	,0.0,NPU:0
0,SYSMONITOR,1773307480213395.860	,0.0,NPU:0
0,SYSMONITOR,1773307480233404.210	,0.0,NPU:0
0,SYSMONITOR,1773307480253381.810	,0.0,NPU:0
0,SYSMONITOR,1773307480273387.780	,0.0,NPU:0
0,SYSMONITOR,1773307480286801.250	,0.0,NPU:0
0,AMP,1773307480213395.860	,0.0,NPU:0
0,AMP,1773307480233404.210	,0.0,NPU:0
0,AMP,1773307480253381.810	,0.0,NPU:0
0,AMP,1773307480273387.780	,0.0,NPU:0
0,AMP,1773307480286801.250	,0.0,NPU:0
0,ADETECT,1773307480213395.860	,0.0,NPU:0
0,ADETECT,1773307480233404.210	,0.0,NPU:0
0,ADETECT,1773307480253381.810	,0.0,NPU:0
0,ADETECT,1773307480273387.780	,0.0,NPU:0
0,ADETECT,1773307480286801.250	,0.0,NPU:0
0,MBUFF,1773307480213395.860	,0.0,NPU:0
0,MBUFF,1773307480233404.210	,0.0,NPU:0
0,MBUFF,1773307480253381.810	,0.0,NPU:0
0,MBUFF,1773307480273387.780	,0.0,NPU:0
0,MBUFF,1773307480286801.250	,0.0,NPU:0
